  137.         .376E-07     .485E-05
  137.         .330E-07     .427E-05
  137.         .295E-07     .382E-05
  138.         .269E-07     .350E-05
  138.         .253E-07     .329E-05
  138.         .246E-07     .321E-05
  138.         .247E-07     .323E-05
  138.         .256E-07     .335E-05
  138.         .272E-07     .356E-05
  138.         .293E-07     .385E-05
  139.         .320E-07     .421E-05
  139.         .350E-07     .462E-05
  139.         .384E-07     .508E-05
  139.         .420E-07     .556E-05
  139.         .457E-07     .606E-05
  139.         .494E-07     .657E-05
  140.         .532E-07     .708E-05
  140.         .567E-07     .757E-05
  140.         .601E-07     .804E-05
  140.         .633E-07     .847E-05
  140.         .661E-07     .887E-05
  140.         .685E-07     .921E-05
  140.         .706E-07     .951E-05
  141.         .722E-07     .974E-05
  141.         .733E-07     .991E-05
  141.         .740E-07     .100E-04
  141.         .742E-07     .101E-04
  141.         .739E-07     .100E-04
  141.         .731E-07     .996E-05
  141.         .719E-07     .982E-05
  142.         .703E-07     .961E-05
  142.         .683E-07     .935E-05
  142.         .658E-07     .904E-05
  142.         .631E-07     .868E-05
  142.         .601E-07     .828E-05
  142.         .568E-07     .784E-05
  142.         .534E-07     .738E-05
  143.         .498E-07     .689E-05
  143.         .460E-07     .639E-05
  143.         .423E-07     .587E-05
  143.         .385E-07     .536E-05
  143.         .348E-07     .485E-05
  143.         .311E-07     .434E-05
  144.         .275E-07     .385E-05
  144.         .241E-07     .338E-05
  144.         .209E-07     .294E-05
  144.         .179E-07     .252E-05
  144.         .152E-07     .214E-05
  144.         .127E-07     .179E-05
  144.         .105E-07     .148E-05
  145.         .858E-08     .121E-05
  145.         .696E-08     .988E-06
  145.         .566E-08     .804E-06
  145.         .466E-08     .663E-06
  145.         .396E-08     .565E-06
  145.         .356E-08     .508E-06
  146.         .344E-08     .492E-06
  146.         .360E-08     .515E-06
  146.         .401E-08     .575E-06
  146.         .466E-08     .669E-06
  146.         .552E-08     .795E-06
  146.         .658E-08     .948E-06
  146.         .781E-08     .113E-05
  147.         .918E-08     .133E-05
  147.         .107E-07     .155E-05
  147.         .123E-07     .178E-05
  147.         .139E-07     .202E-05
  147.         .156E-07     .227E-05
  147.         .174E-07     .253E-05
  147.         .191E-07     .278E-05
  148.         .208E-07     .304E-05
  148.         .224E-07     .328E-05
  148.         .240E-07     .352E-05
  148.         .255E-07     .374E-05
  148.         .269E-07     .396E-05
  148.         .282E-07     .415E-05
  148.         .293E-07     .433E-05
  149.         .304E-07     .449E-05
  149.         .313E-07     .462E-05
  149.         .320E-07     .474E-05
  149.         .326E-07     .483E-05
  149.         .330E-07     .490E-05
  149.         .333E-07     .495E-05
  150.         .334E-07     .498E-05
  150.         .334E-07     .498E-05
  150.         .332E-07     .496E-05
  150.         .329E-07     .492E-05
