  123.         .337E-02     .226E-05
  123.         .336E-02     .229E-05
  123.         .335E-02     .231E-05
  123.         .334E-02     .231E-05
  124.         .333E-02     .230E-05
  124.         .332E-02     .228E-05
  124.         .331E-02     .225E-05
  124.         .330E-02     .221E-05
  124.         .329E-02     .216E-05
  124.         .328E-02     .210E-05
  124.         .327E-02     .204E-05
  125.         .326E-02     .198E-05
  125.         .326E-02     .191E-05
  125.         .325E-02     .185E-05
  125.         .324E-02     .180E-05
  125.         .323E-02     .174E-05
  125.         .322E-02     .170E-05
  126.         .321E-02     .166E-05
  126.         .320E-02     .162E-05
  126.         .319E-02     .160E-05
  126.         .319E-02     .158E-05
  126.         .318E-02     .157E-05
  126.         .317E-02     .156E-05
  126.         .316E-02     .156E-05
  127.         .315E-02     .157E-05
  127.         .314E-02     .159E-05
  127.         .314E-02     .161E-05
  127.         .313E-02     .164E-05
  127.         .312E-02     .168E-05
  127.         .311E-02     .173E-05
  128.         .310E-02     .178E-05
  128.         .310E-02     .183E-05
  128.         .309E-02     .189E-05
  128.         .308E-02     .195E-05
  128.         .307E-02     .201E-05
  128.         .306E-02     .208E-05
  128.         .306E-02     .213E-05
  129.         .305E-02     .219E-05
  129.         .304E-02     .223E-05
  129.         .303E-02     .227E-05
  129.         .303E-02     .230E-05
  129.         .302E-02     .232E-05
  129.         .301E-02     .233E-05
  129.         .300E-02     .233E-05
  130.         .300E-02     .232E-05
  130.         .299E-02     .229E-05
  130.         .298E-02     .226E-05
  130.         .297E-02     .222E-05
  130.         .297E-02     .217E-05
  130.         .296E-02     .211E-05
  130.         .295E-02     .205E-05
  131.         .294E-02     .199E-05
  131.         .294E-02     .193E-05
  131.         .293E-02     .187E-05
  131.         .292E-02     .182E-05
  131.         .292E-02     .176E-05
  131.         .291E-02     .171E-05
  132.         .290E-02     .167E-05
  132.         .290E-02     .163E-05
  132.         .289E-02     .160E-05
  132.         .288E-02     .158E-05
  132.         .288E-02     .156E-05
  132.         .287E-02     .154E-05
  132.         .286E-02     .154E-05
  133.         .286E-02     .154E-05
  133.         .285E-02     .154E-05
  133.         .284E-02     .156E-05
  133.         .284E-02     .157E-05
  133.         .283E-02     .160E-05
  133.         .282E-02     .163E-05
  134.         .282E-02     .167E-05
  134.         .281E-02     .171E-05
  134.         .280E-02     .176E-05
  134.         .280E-02     .181E-05
  134.         .279E-02     .186E-05
  134.         .279E-02     .192E-05
  134.         .278E-02     .198E-05
  135.         .277E-02     .205E-05
  135.         .277E-02     .211E-05
  135.         .276E-02     .217E-05
  135.         .276E-02     .222E-05
  135.         .275E-02     .227E-05
  135.         .274E-02     .232E-05
  135.         .274E-02     .235E-05
  136.         .273E-02     .238E-05
  136.         .273E-02     .240E-05
  136.         .272E-02     .241E-05
  136.         .271E-02     .241E-05
  136.         .271E-02     .241E-05
  136.         .270E-02     .239E-05
  136.         .270E-02     .236E-05
  137.         .269E-02     .233E-05
  137.         .269E-02     .229E-05
  137.         .268E-02     .224E-05
  137.         .268E-02     .219E-05
  137.         .267E-02     .213E-05
  137.         .266E-02     .208E-05
  138.         .266E-02     .202E-05
  138.         .265E-02     .196E-05
  138.         .265E-02     .190E-05
  138.         .264E-02     .185E-05
  138.         .264E-02     .180E-05
  138.         .263E-02     .175E-05
  138.         .263E-02     .171E-05
